VendorNumber,VendorName,Brand,Description,Classification,RetailPrice,UnitPurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,VendorFreightCost,AllocatedFreightCost,GrossProfit,ProfitMargin%,NetProfit,NetProfitMargin%,StockTurnover,SalesPurchaseRatio,PriceMarkup%,AvgUnitsSoldPerDay,VolumeCategory,PerformanceTier,IsUnderperforming,Cluster,ClusterLabel,PredictedUnderperforming,UnderperformingRiskScore
3924,HEAVEN HILL DISTILLERIES,2133,Parkers Heritage 24Yr Bourbn,1,249.99,198.4,750.0,26,5158.4,26.0,6499.740000000002,249.98999999999995,20.459999999999997,14069.869999999995,25.77,1341.340000000002,20.636825473018945,1315.570000000002,20.240348075461505,1.0,1.2600302419354843,26.00302419354839,0.07,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.1188
9552,M S WALKER INC,35896,Catena Alta Historic Rows CS,2,44.99,31.03,750.0,166,5150.9800000000005,129.0,5530.709999999988,42.893614457831234,14.309999999999983,55551.819999999985,26.17,379.72999999998774,6.865845433949502,353.5599999999877,6.392669295623681,0.7771084337349398,1.0737199523197503,44.98872059297454,0.35,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0668
3252,E & J GALLO WINERY,24818,Rancho Zabaco Monte Rsso Znf,2,29.99,20.68,750.0,249,5149.319999999999,228.0,5740.719999999987,25.24174825174816,25.259999999999973,61966.909999999996,25.96,591.3999999999878,10.301843671176947,565.4399999999878,9.84963558577999,0.9156626506024096,1.1148501161318365,45.01934235976789,0.62,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0375
8112,MOET HENNESSY USA INC,2016,Ardbeg Perpetuum Single Malt,1,99.99,74.62,750.0,69,5148.78,138.0,13228.619999999983,94.98999999999984,108.84000000000009,48347.26,26.28,8079.839999999983,61.078479841434664,8053.559999999983,60.87981966372905,2.0,2.569272720916408,33.99892790136691,0.38,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.021
9552,M S WALKER INC,19571,Mt Brave Cab Svgn Mt Veeder,2,69.99,45.15,750.0,114,5147.0999999999985,97.0,6959.02999999999,71.71881355932193,10.759999999999996,55551.819999999985,26.15,1811.9299999999912,26.037105746059346,1785.779999999991,25.661334984904414,0.8508771929824561,1.3520292980513282,55.01661129568106,0.27,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0927
1601,VRANKEN AMERICA,18584,Heidsieck Monopole Rose Top,2,43.99,26.48,750.0,194,5137.120000000002,147.0,6334.529999999983,42.93545454545443,16.249999999999986,1048.9699999999998,25.87,1197.4099999999817,18.90290203061608,1171.5399999999818,18.49450551185305,0.7577319587628866,1.2330897467841868,66.12537764350454,0.4,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.1239
6359,OLE SMOKY DISTILLERY LLC,4834,Ole Smoky Shine Nog,1,18.99,14.07,750.0,365,5135.549999999999,434.0,6223.159999999977,14.02398058252421,341.83000000000004,1922.0,25.46,1087.6099999999778,17.476812423270204,1062.1499999999778,17.067695511604743,1.189041095890411,1.2117806271966933,34.968017057569284,1.19,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0104
3664,WILLIAM GRANT & SONS INC,1045,Glenfiddich Trio 200ml Pack,2,49.99,33.55,200.0,153,5133.149999999998,183.0,9148.169999999975,49.98999999999984,5.489999999999996,30234.42000000001,26.04,4015.019999999977,43.888777755550976,3988.979999999977,43.60413066219788,1.196078431372549,1.7821746880570368,49.00149031296574,0.5,Miniature(≤200ml),Mid,0,0,Standard Portfolio,0,0.0266
10050,Russian Standard Vodka,5527,Fernet Gancia Liqueur,1,22.99,17.82,750.0,288,5132.16,124.0,2854.7599999999943,23.025714285714248,97.85000000000016,732.5999999999999,27.07,-2277.4000000000055,-79.77553279435085,-2304.4700000000057,-80.72377362720545,0.4305555555555556,0.5562492206010714,29.012345679012334,0.34,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9922
4425,MARTIGNETTI COMPANIES,24292,Olivier & Lafont Ventx Rouge,2,10.99,7.48,750.0,686,5131.280000000007,609.0,6692.9099999999535,10.9899999999999,67.60999999999987,144929.24,26.69,1561.6299999999464,23.33260121531527,1534.9399999999464,22.9338210135794,0.8877551020408163,1.3043353705118303,46.92513368983956,1.66,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0673
4425,MARTIGNETTI COMPANIES,26503,Leflaive Macon Verze,2,35.99,24.65,750.0,208,5127.2,167.0,6010.329999999993,35.99,18.68999999999999,144929.24,26.67,883.1299999999928,14.693535962251556,856.4599999999929,14.249799927790885,0.8028846153846154,1.1722441098455283,46.004056795131866,0.46,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0589
1392,CONSTELLATION BRANDS INC,8687,Paul Masson Ruby Burgundy,2,9.99,6.62,3000.0,774,5123.879999999984,775.0,8454.249999999922,10.904529914529787,348.7499999999978,79528.99,26.17,3330.369999999938,39.39284975012531,3304.199999999938,39.08330129816328,1.0012919896640826,1.6499703349805126,50.90634441087614,2.12,Extra Large(>1750ml),Mid,0,0,Standard Portfolio,0,0.0148
4425,MARTIGNETTI COMPANIES,287,The Bitter Truth Falernum,1,34.99,24.99,750.0,205,5122.950000000001,81.0,2834.189999999996,34.98999999999995,63.95999999999995,144929.24,26.65,-2288.7600000000048,-80.75534808887224,-2315.410000000005,-81.69565202050703,0.3951219512195122,0.5532339765174353,40.01600640256104,0.22,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.9914
10754,PERFECTA WINES,38105,Canyon Oaks Chard Cal,2,11.99,8.05,1500.0,636,5119.800000000007,621.0,7445.789999999985,11.990000000000007,139.67999999999984,28720.52,25.95,2325.989999999979,31.23899545917872,2300.039999999979,30.890476363152647,0.9764150943396226,1.4543126684636072,48.94409937888198,1.7,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0258
8673,STE MICHELLE WINE ESTATES,6743,Antinori Orvieto Clsc Campo,2,11.99,6.53,750.0,784,5119.519999999998,768.0,8881.819999999943,11.762040302266882,85.36999999999986,15919.700000000003,26.4,3762.2999999999456,42.3595614412358,3735.8999999999455,42.06232506400681,0.9795918367346939,1.734893114979519,83.61408882082695,2.1,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0052
12546,JIM BEAM BRANDS COMPANY,8152,Skinnygirl Mojito RTD,1,9.99,7.24,750.0,707,5118.680000000004,1511.0,15779.889999999748,10.472068390325088,1191.379999999987,123880.96999999999,26.2,10661.209999999744,67.56200455136198,10635.009999999744,67.39597044085804,2.1371994342291374,3.082804551173298,37.98342541436464,4.13,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0096
1703,ALISA CARR BEVERAGES,90011,Ch Pichon Longville 12 Pauil,2,144.99,94.76,750.0,54,5117.039999999999,100.0,14498.999999999995,144.9899999999999,11.199999999999998,172.00000000000003,25.18,9381.959999999995,64.70763500931098,9356.779999999995,64.5339678598524,1.8518518518518519,2.833474039679189,53.00759814267624,0.27,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0283
7153,PINE STATE TRADING CO,18653,Fuki Plum Wine,2,11.99,6.57,750.0,778,5111.460000000004,721.0,8622.789999999954,12.078050314465314,80.39999999999992,15884.819999999998,25.95,3511.32999999995,40.721506612128664,3485.37999999995,40.42055993477713,0.9267352185089974,1.68695245585409,82.49619482496195,1.97,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0048
90051,FULCHINO VINEYARD INC,24022,Fulchino Vyds 603 Red,2,14.99,10.06,750.0,508,5110.479999999999,454.0,6805.45999999995,14.989999999999869,50.149999999999864,54.91000000000001,25.17,1694.9799999999514,24.906178274502587,1669.8099999999513,24.536328183546203,0.8937007874015748,1.331667475462178,49.005964214711724,1.24,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0682
516,BANFI PRODUCTS CORP,13505,C Y Toro Casillero Pnt Nr,2,9.99,5.8,750.0,881,5109.800000000003,1181.0,11780.18999999987,10.111495327102656,131.2,8510.410000000002,26.7,6670.389999999867,56.62378959931835,6643.689999999867,56.39713790694327,1.3405221339387061,2.305411170691585,72.24137931034484,3.23,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0006
1392,CONSTELLATION BRANDS INC,8688,Paul Masson Chablis,2,9.99,6.62,3000.0,771,5104.0199999999895,762.0,8297.379999999941,10.882448512585693,342.89999999999844,79528.99,26.06,3193.3599999999515,38.486365575639226,3167.2999999999515,38.17229053026346,0.9883268482490273,1.625655855580495,50.90634441087614,2.08,Extra Large(>1750ml),Mid,0,0,Standard Portfolio,0,0.0232
7255,PSP WINES,23122,Innocenti Vignalsole Rosso,2,24.99,17.0,750.0,300,5100.0,226.0,5896.739999999987,26.104285714285623,25.06999999999996,648.71,25.67,796.739999999987,13.511533491386576,771.0699999999871,13.076208209959889,0.7533333333333333,1.1562235294117622,46.99999999999999,0.62,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.2085
9552,M S WALKER INC,24987,Rock Wall 12 Monte Rosso Znf,2,39.99,25.97,750.0,196,5090.119999999999,79.0,3159.2099999999964,39.99,8.800000000000002,55551.819999999985,25.86,-1930.9100000000026,-61.12002684215373,-1956.7700000000025,-61.938585912301015,0.4030612244897959,0.6206553087157075,53.98536773199848,0.22,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9874
3664,WILLIAM GRANT & SONS INC,2937,Tullamore Dew 14 Yr Irish,1,69.99,53.02,750.0,96,5089.919999999999,65.0,4549.349999999995,69.9899999999999,51.289999999999964,30234.42000000001,25.82,-540.5700000000043,-11.88235682020519,-566.3900000000043,-12.44991042676437,0.6770833333333334,0.8937959732176529,32.0067898906073,0.18,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.926
9165,ULTRA BEVERAGE COMPANY LLP,35885,Due Torri Pinot Grigio Dell,2,9.99,6.03,750.0,843,5083.289999999998,835.0,8202.649999999932,9.821408775981418,92.94999999999993,68054.70000000003,26.19,3119.359999999934,38.0286858515231,3093.169999999934,37.70939879185336,0.9905100830367735,1.6136498212771522,65.67164179104478,2.28,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.005
7153,PINE STATE TRADING CO,16539,Catalpa Chard,2,15.99,9.14,750.0,556,5081.840000000001,526.0,7910.739999999946,15.013323615160216,58.26999999999988,15884.819999999998,25.8,2828.899999999945,35.76024493283769,2803.099999999945,35.43410603811987,0.9460431654676259,1.556668450797338,74.94529540481399,1.44,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0069
480,BACARDI USA INC,12191,M & R Sparkling Rose,2,13.99,6.66,750.0,763,5081.580000000004,779.0,8902.209999999925,11.446659619450186,86.46999999999987,89286.26999999999,25.74,3820.629999999921,42.917769857147306,3794.889999999921,42.62862817210505,1.020969855832241,1.7518586738770063,110.06006006006007,2.13,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0053
4425,MARTIGNETTI COMPANIES,27407,Hourglass Blueline Est Merlt,2,71.99,47.05,750.0,108,5081.400000000001,13.0,935.87,71.99,1.4300000000000004,144929.24,26.43,-4145.530000000001,-442.960026499407,-4171.960000000001,-445.7841366856509,0.12037037037037036,0.18417562089188017,53.00743889479277,0.04,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.9971
90047,CRUSH WINES,18337,Mile Marker Pnt Nr,2,17.99,10.2,750.0,498,5079.599999999999,481.0,8094.189999999961,16.760833333333213,53.38999999999989,1457.7299999999998,25.78,3014.589999999962,37.24387492757121,2988.8099999999617,36.92537486765168,0.9658634538152611,1.593469958264423,76.37254901960785,1.31,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0069
9165,ULTRA BEVERAGE COMPANY LLP,44269,Codorniu Original Spklg Cava,2,10.99,6.45,750.0,787,5076.150000000001,718.0,7828.819999999957,10.87760806916417,79.98999999999994,68054.70000000003,26.15,2752.6699999999564,35.16072664846007,2726.5199999999563,34.82670440756041,0.9123252858958069,1.5422751494735096,70.3875968992248,1.96,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0074
9552,M S WALKER INC,4802,Monteru Sauternes French Bra,1,54.99,42.3,750.0,120,5076.0,3.0,164.97,54.99,2.37,55551.819999999985,25.79,-4911.03,-2976.9230769230767,-4936.82,-2992.5562223434563,0.025,0.0325,30.000000000000014,0.01,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9994
3960,DIAGEO NORTH AMERICA INC,5001,Johnnie Walker King George V,1,449.99,338.34,750.0,15,5075.1,11.0,4949.8899999999985,449.98999999999984,8.690000000000001,257032.07000000007,25.6,-125.21000000000186,-2.5295511617430266,-150.81000000000185,-3.046734371874969,0.7333333333333333,0.9753285649543848,32.99934976650707,0.03,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.7131
9552,M S WALKER INC,3872,Sobieski Estate Rye Vodka,1,21.99,17.31,750.0,293,5071.83,34.0,747.6600000000002,21.990000000000006,26.819999999999986,55551.819999999985,25.76,-4324.17,-578.3604847123023,-4349.93,-581.80590107803,0.11604095563139932,0.14741424692862343,27.03639514731369,0.09,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9957
9552,M S WALKER INC,44613,Bodegas Borsao 14 Rose,2,8.99,6.2,750.0,818,5071.600000000001,988.0,8417.119999999939,8.556037735848957,109.97999999999992,55551.819999999985,25.76,3345.5199999999377,39.74661166764834,3319.7599999999375,39.44056874560374,1.2078239608801955,1.659657701711479,45.0,2.7,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0135
2000,SOUTHERN GLAZERS W&S OF NE,27612,Dominus 13 Christian Moueix,2,259.99,168.82,750.0,30,5064.599999999999,23.0,5979.77,259.99,2.5900000000000003,19016.59,25.75,915.170000000001,15.304434785953323,889.420000000001,14.873816217011706,0.7666666666666667,1.1806993642143508,54.004264897524,0.06,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.08
10754,PERFECTA WINES,39574,Morgan Winery Double L Chard,2,24.99,16.55,750.0,306,5064.300000000003,196.0,7040.039999999983,35.940819672131035,21.72999999999997,28720.52,25.67,1975.7399999999798,28.064329179947624,1950.0699999999797,27.699700569882907,0.6405228758169934,1.3901309164149,50.996978851963725,0.54,Standard(201-750ml),Mid,0,0,Standard Portfolio,1,0.919
10754,PERFECTA WINES,36868,Dunn Cab Svgn Howell Mtn,2,94.99,62.49,750.0,81,5061.6900000000005,68.0,8839.319999999998,129.9899999999999,7.58,28720.52,25.66,3777.6299999999974,42.73665847599135,3751.9699999999975,42.44636465248456,0.8395061728395061,1.74631792938722,52.00832133141301,0.19,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0488
9165,ULTRA BEVERAGE COMPANY LLP,41409,Ben Marco Malbec,2,17.99,12.41,750.0,407,5050.870000000001,474.0,8271.759999999957,17.427722419928703,52.599999999999895,68054.70000000003,26.02,3220.8899999999558,38.938387960965656,3194.869999999956,38.623823708617905,1.1646191646191646,1.6376901405104378,44.96373892022561,1.3,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0261
2000,SOUTHERN WINE & SPIRITS NE,20064,Ch Grand Leoville 10 Brdx,2,469.99,315.43,750.0,16,5046.88,18.0,8459.820000000002,469.98999999999995,2.02,19016.59,25.66,3412.9400000000014,40.342938738649295,3387.2800000000016,40.039622592442875,1.125,1.6762475034080464,48.99977808071521,0.05,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0197
9165,ULTRA BEVERAGE COMPANY LLP,21428,Verde Sole Petite Sirah,2,14.99,9.45,750.0,534,5046.299999999999,409.0,5506.909999999979,13.645963302752227,45.45999999999993,68054.70000000003,26.0,460.60999999997966,8.364218772414683,434.60999999997966,7.8920846718029045,0.7659176029962547,1.0912767770445633,58.624338624338634,1.12,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0697
516,BANFI PRODUCTS CORP,45524,Natura Valle Cab Svgn Cntrl,2,9.99,5.8,750.0,870,5046.000000000005,823.0,8249.769999999944,10.131809290953438,91.51999999999987,8510.410000000002,26.36,3203.7699999999395,38.834658420779746,3177.4099999999394,38.51513436132111,0.9459770114942528,1.6349128022195674,72.24137931034484,2.25,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0075
10754,PERFECTA WINES,26028,Wines of Substance Cab Svgn,2,19.99,13.07,750.0,386,5045.02,281.0,5467.18999999998,19.51820512820503,31.15999999999993,28720.52,25.58,422.16999999997915,7.721882722202461,396.58999999997917,7.2540006840805,0.727979274611399,1.0836805404141072,52.94567712318285,0.77,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.2348
4425,MARTIGNETTI COMPANIES,4542,Richland Rum,1,57.99,42.02,750.0,120,5042.399999999999,64.0,3711.3599999999956,57.98999999999993,50.48999999999997,144929.24,26.23,-1331.0400000000031,-35.86394205897581,-1357.2700000000032,-36.57069106742555,0.5333333333333333,0.7360304616849113,38.00571156592098,0.17,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.989
7153,PINE STATE TRADING CO,21581,Epiphany Revelation,2,29.99,19.59,750.0,257,5034.629999999999,239.0,7278.609999999979,30.509736842105145,26.49999999999995,15884.819999999998,25.56,2243.9799999999796,30.829787555590784,2218.4199999999796,30.478621604949108,0.9299610894941635,1.4457090193321018,53.0883103624298,0.65,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0487
7153,PINE STATE TRADING CO,3884,Bracero Blanco Tequila,1,34.99,25.92,750.0,194,5028.480000000001,327.0,11660.729999999952,35.692127659574304,258.06999999999925,15884.819999999998,25.53,6632.249999999951,56.876799308447914,6606.719999999951,56.65785932784635,1.6855670103092784,2.318937332951498,34.99228395061728,0.89,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0117
11567,CAMPARI AMERICA,4868,Skyy Infusions Blueberry,1,0.99,0.79,50.0,6362,5025.980000000003,6567.0,6501.329999999843,0.9900000000000082,341.9800000000057,20964.809999999998,25.44,1475.3499999998394,22.693048960749188,1449.9099999998393,22.301744412295243,1.0322225715183904,1.2935447415230141,25.31645569620252,17.94,Miniature(≤200ml),Mid,0,0,Standard Portfolio,0,0.0177
10754,PERFECTA WINES,24050,Choyomusubi Ryo Junmai Sake,2,12.99,8.9,180.0,564,5019.600000000002,518.0,6728.819999999959,12.989999999999888,14.509999999999936,28720.52,25.45,1709.2199999999566,25.40148198346764,1683.7699999999566,25.02325816413527,0.9184397163120568,1.3405092039206223,45.955056179775276,1.42,Miniature(≤200ml),Mid,0,0,Standard Portfolio,0,0.038
7153,PINE STATE TRADING CO,5685,P & J Cold Soaked Peaches,1,21.99,13.56,750.0,370,5017.199999999999,555.0,8838.449999999975,16.328028169013994,437.33000000000123,15884.819999999998,25.47,3821.2499999999764,43.23439064541845,3795.7799999999766,42.94621794545409,1.5,1.7616299928246786,62.168141592920335,1.52,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0069
7153,PINE STATE TRADING CO,22524,Dry Creek Vyds Est Block 10,2,29.99,18.82,750.0,266,5006.120000000002,250.0,7470.4999999999745,29.866543209876422,27.709999999999937,15884.819999999998,25.41,2464.379999999973,32.988153403386406,2438.969999999973,32.6480155277422,0.9398496240601504,1.4922734572882737,59.351753453772574,0.68,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0381
9744,FREDERICK WILDMAN & SONS,25427,Fattoire Barbi 10 Brunello,2,41.99,27.62,750.0,181,4999.219999999999,153.0,6424.469999999987,41.989999999999895,16.969999999999985,3999.9299999999994,26.33,1425.2499999999873,22.184709400152702,1398.9199999999873,21.77487014493009,0.8453038674033149,1.2850944747380566,52.02751629254164,0.42,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0561
7153,PINE STATE TRADING CO,1731,The Spiced Tree Scotch,1,54.99,41.66,750.0,120,4999.2,17.0,934.83,54.99,13.419999999999998,15884.819999999998,25.38,-4064.37,-434.7710278874233,-4089.75,-437.4859600141202,0.14166666666666666,0.18699591934709556,31.997119539126274,0.05,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9961
7153,PINE STATE TRADING CO,21789,Carpene Malvolti Sprklg Rose,2,19.99,13.69,750.0,365,4996.850000000002,334.0,6666.6599999999635,19.956926070038783,36.939999999999905,15884.819999999998,25.37,1669.8099999999613,25.0471750471746,1644.4399999999614,24.666624666624223,0.915068493150685,1.3341725286930688,46.018991964937904,0.91,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.042
9165,ULTRA BEVERAGE COMPANY LLP,38153,Lange Three Hills Cve Pnt Nr,2,43.99,28.85,750.0,173,4991.05,81.0,3503.1899999999973,43.35363636363637,9.059999999999999,68054.70000000003,25.71,-1487.8600000000029,-42.471575906531015,-1513.570000000003,-43.205478435369024,0.4682080924855491,0.7018943909598175,52.47833622183708,0.22,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9866
